0.06258490566037737, -0.030018867924528306, 4930369.773006926
x  y   Ex  Ey
2.220754716981131194e-02    -3.164150943396226712e-02    1.341384122886569276e+04    -1.587244158501390368e+06
2.355345911949686954e-02    -3.164150943396226712e-02    1.692478972695027187e+04    -1.573212862130475463e+06
2.489937106918239940e-02    -3.164150943396226712e-02    3.207153514545300277e+04    -1.569130135635551065e+06
2.624528301886792925e-02    -3.164150943396226712e-02    3.665947944537130388e+04    -1.551121527266717749e+06
2.759119496855345910e-02    -3.164150943396226712e-02    6.579140707148576621e+04    -1.525850561038422165e+06
2.893710691823898895e-02    -3.164150943396226712e-02    8.245126987392852607e+04    -1.472301754176945193e+06
3.028301886792454656e-02    -3.164150943396226712e-02    1.210004382641078701e+05    -1.429436317396679660e+06
3.162893081761007641e-02    -3.164150943396226712e-02    1.323355672336815624e+05    -1.388221070959428558e+06
-3.162893081761006253e-02    -3.001886792452830577e-02    -1.961974512955233513e+05    -1.463002686714667827e+06
-3.028301886792451880e-02    -3.001886792452830577e-02    -1.509988152650667180e+05    -1.503497529873636551e+06
-2.893710691823898895e-02    -3.001886792452830577e-02    -1.195847308980375092e+05    -1.506354650665584253e+06
-2.759119496855345910e-02    -3.001886792452830577e-02    -8.965405283016002795e+04    -1.534112428228151985e+06
-2.624528301886791537e-02    -3.001886792452830577e-02    -6.317321143949069665e+04    -1.551305205354635837e+06
-2.489937106918238552e-02    -3.001886792452830577e-02    -5.210896201812846266e+04    -1.566594007994986372e+06
-2.355345911949685567e-02    -3.001886792452830577e-02    -3.547372211197272554e+04    -1.601247546267296420e+06
-2.220754716981131194e-02    -3.001886792452830577e-02    -3.547372211197272554e+04    -1.601247546267296420e+06
-2.086163522012578209e-02    -3.001886792452830577e-02    -1.920510338838733151e+04    -1.619308813960423460e+06
-1.951572327044025223e-02    -3.001886792452830577e-02    -7.003397016103699571e+03    -1.633571830567927100e+06
-1.816981132075470851e-02    -3.001886792452830577e-02    -7.003397016103699571e+03    -1.633571830567927100e+06
-1.682389937106917865e-02    -3.001886792452830577e-02    2.702881629320682805e+03    -1.646263903852638090e+06
