x  y   Ex  Ey
2.624528301886792925e-02    -2.515094339622642172e-02    6.836710459994166740e+03    -1.710089562186958967e+06
2.759119496855345910e-02    -2.515094339622642172e-02    9.724919044316682630e+03    -1.711915179845072329e+06
2.893710691823898895e-02    -2.515094339622642172e-02    1.220747802034571214e+04    -1.712472616626023315e+06
3.028301886792454656e-02    -2.515094339622642172e-02    1.543572908058940993e+04    -1.716913566455804510e+06
3.162893081761007641e-02    -2.515094339622642172e-02    1.868989999649720266e+04    -1.714676491274377331e+06
-3.162893081761006253e-02    -2.352830188679246037e-02    -1.425909763332513285e+04    -1.720349843602119014e+06
-3.028301886792451880e-02    -2.352830188679246037e-02    -1.310335673502173995e+04    -1.717231693952343659e+06
-2.893710691823898895e-02    -2.352830188679246037e-02    -9.193745366331781042e+03    -1.714962550803304883e+06
-2.759119496855345910e-02    -2.352830188679246037e-02    -9.193745366331781042e+03    -1.714962550803304883e+06
-2.624528301886791537e-02    -2.352830188679246037e-02    -6.727088777401645530e+03    -1.712242638848987641e+06
-2.489937106918238552e-02    -2.352830188679246037e-02    -5.555599481489286518e+03    -1.711389730949441204e+06
-2.355345911949685567e-02    -2.352830188679246037e-02    -4.483938323599993055e+03    -1.711970674337706761e+06
-2.220754716981131194e-02    -2.352830188679246037e-02    -3.614464645494981596e+03    -1.711451018120384077e+06
-2.086163522012578209e-02    -2.352830188679246037e-02    -2.255447262976777438e+03    -1.711632668256281875e+06
-1.951572327044025223e-02    -2.352830188679246037e-02    -1.394425459219587538e+03    -1.710922078355952865e+06
-1.816981132075470851e-02    -2.352830188679246037e-02    -1.110973400778477298e+03    -1.711424174355775816e+06
-1.682389937106917865e-02    -2.352830188679246037e-02    -4.693937178321290844e+02    -1.711838331587602617e+06
-1.547798742138364880e-02    -2.352830188679246037e-02    -1.186526771043556465e+02    -1.711910536009727744e+06
-1.413207547169810507e-02    -2.352830188679246037e-02    -5.248651565368800931e+01    -1.712217992863160325e+06
-1.278616352201257522e-02    -2.352830188679246037e-02    1.935224484630417976e+02    -1.712321647729604505e+06
-1.144025157232704537e-02    -2.352830188679246037e-02    5.638933007342665178e+02    -1.712632421807022998e+06
-1.009433962264150164e-02    -2.352830188679246037e-02    5.638933007342665178e+02    -1.712632421807022998e+06
-8.748427672955971790e-03    -2.352830188679246037e-02    5.698446616260602013e+02    -1.712985355225374689e+06
-7.402515723270441939e-03    -2.352830188679246037e-02    6.190797747924901842e+02    -1.713157903321228921e+06
-6.056603773584898209e-03    -2.352830188679246037e-02    4.753680141938023098e+02    -1.713402658502223669e+06
-4.710691823899368358e-03    -2.352830188679246037e-02    5.966243725739089996e+02    -1.713522820913122268e+06
-3.364779874213838506e-03    -2.352830188679246037e-02    3.410113407627150650e+02    -1.713681117356977193e+06
-2.018867924528294777e-03    -2.352830188679246037e-02    2.200870647446639907e+02    -1.713789016046438599e+06
-6.729559748427649257e-04    -2.352830188679246037e-02    8.511274077301295904e+01    -1.713714670524854213e+06
6.729559748427788035e-04    -2.352830188679246037e-02    -5.011814520633498660e+01    -1.713754825578610413e+06
2.018867924528308655e-03    -2.352830188679246037e-02    -3.680321134757124923e+02    -1.713728163282289170e+06
3.364779874213838506e-03    -2.352830188679246037e-02    -3.680321134757124923e+02    -1.713728163282289170e+06
4.710691823899382236e-03    -2.352830188679246037e-02    -5.058595447073730611e+02    -1.713477688564778306e+06
6.056603773584912087e-03    -2.352830188679246037e-02    -6.133722780582437508e+02    -1.713349200526646571e+06
7.402515723270441939e-03    -2.352830188679246037e-02    -5.282157122560834068e+02    -1.713204249944292009e+06
8.748427672955985668e-03    -2.352830188679246037e-02    -5.756422161841915113e+02    -1.713043878057757160e+06
1.009433962264151552e-02    -2.352830188679246037e-02    -5.854711382784158786e+02    -1.712634768158801133e+06
1.144025157232704537e-02    -2.352830188679246037e-02    -5.299960849662179498e+02    -1.712389956438968657e+06
